Organization,Division,Industry,Country,SDG_Goals,Year Range Start,URL,File Type,Flag,Last Scraped
Veolia Australia and New Zealand (veolia),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.veolia.tw/sites/g/files/dvc4791/files/document/2024/08/veolia-2024-esg-report.pdf,PDF,Trusted,21/04/2025
Veolia Australia and New Zealand (veolia),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://cleanaway2stor.blob.core.windows.net/cleanaway2-blob-container/2024/09/2024-Annual-Report.pdf,PDF,Third-party,21/04/2025
Fujitsu Australia (fujitsu),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.fujitsu.com/global/documents/about/resources/reports/sustainabilityreport/2024-report/fujitsudatabook2024e.pdf,PDF,Trusted,21/04/2025
Fujitsu Australia (fujitsu),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://global.fujitsu/-/media/Project/Fujitsu/Fujitsu-HQ/about/integrated-report/2024/integrated-report-2024-en.pdf,PDF,Trusted,21/04/2025
Fujitsu Australia (fujitsu),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.fujitsu.com/global/documents/about/resources/reports/sustainabilityreport/2023-report/fujitsudatabook2023e.pdf,PDF,Trusted,21/04/2025
Fujitsu Australia (fujitsu),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.fujitsu-general.com/shared/pdf-f000-csr-sustainability-data-book-2024-introduction-01.pdf,PDF,Trusted,21/04/2025
Fujitsu Australia (fujitsu),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.fujitsu.com/global/documents/about/environment/risk/CDP%20Climate%20Change%202023_partial_delete.pdf,PDF,Trusted,21/04/2025
Fujitsu Australia (fujitsu),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://activate.fujitsu/-/media/Project/Fujitsu/Fujitsu-Activate/insight/sx-survey-2024/2024-Fujitsu-SX-Survey-EN.pdf?rev=57c1c29feec740d8934766c0523b899b&hash=55B2DF86BD0FB81668EB30B1C0FCDBC9,PDF,Trusted,21/04/2025
Fujitsu Australia (fujitsu),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://investor.lenovo.com/en/sustainability/reports/FY2024-lenovo-sustainability-report.pdf,PDF,Third-party,21/04/2025
Fujitsu Australia (fujitsu),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://global.sharp/corporate/eco/report/pdf/ssr2023_e.pdf?v=2023,PDF,Third-party,21/04/2025
Fujitsu Australia (fujitsu),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://russellinvestments.com/-/media/files/au/resources/annual-financial-report/master-trust-annual-report.pdf?la=en-au&hash=61936D7C9A62D0E3C9E2F43A5B74BBCAA5F5C9EF,PDF,Third-party,21/04/2025
Fujitsu Australia (fujitsu),Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://sp.ts.fujitsu.com/dmsp/Publications/public/Take-back-and-Recycling-countries.pdf,PDF,Trusted,21/04/2025
Go Kindly,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://sustainability.aboutamazon.com/2023-sustainability-report.pdf,PDF,Third-party,21/04/2025
Go Kindly,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.fcx.com/sites/fcx/files/documents/sustainability/2023-annual-report-on-sustainability.pdf,PDF,Third-party,21/04/2025
Go Kindly,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://home.barclays/content/dam/home-barclays/documents/investor-relations/reports-and-events/annual-reports/2023/Barclays-PLC-Annual-Report-2023.pdf,PDF,Third-party,21/04/2025
Go Kindly,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.cppinvestments.com/wp-content/uploads/2024/07/CPP-Investments-F2024-Annual-Report.pdf,PDF,Third-party,21/04/2025
Go Kindly,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://corporate.ford.com/content/dam/corporate/us/en-us/documents/reports/2024-integrated-sustainability-and-financial-report.pdf,PDF,Third-party,21/04/2025
Go Kindly,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://hcpf.colorado.gov/sites/hcpf/files/2025%20CHASE%20Annual%20Report%20%5BFinal%5D.pdf,PDF,Third-party,21/04/2025
Go Kindly,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.danone.com/content/dam/corp/global/danonecom/investors/en-all-publications/2023/integratedreports/integratedannualreport2023.pdf,PDF,Third-party,21/04/2025
Go Kindly,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.nestle.com/sites/default/files/2024-02/creating-shared-value-sustainability-report-2023-en.pdf,PDF,Third-party,21/04/2025
Go Kindly,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.apple.com/environment/pdf/Apple_Environmental_Progress_Report_2024.pdf,PDF,Third-party,21/04/2025
Go Kindly,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://corporate.target.com/getmedia/e2d80340-eb9f-43a7-a84c-219280aa5ba4/2024-Sustainability-and-Governance-Report.pdf,PDF,Third-party,21/04/2025
BossCap,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://s201.q4cdn.com/891122012/files/doc_financials/2023/ar/Hafnia_AR_2023-FINAL.pdf,PDF,Third-party,21/04/2025
BossCap,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.walleniuswilhelmsen.com/storage/images/Investor-relations/WAWI_2024-Annual-report.pdf,PDF,Third-party,21/04/2025
BossCap,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://bosscap.com.au/wp-content/uploads/2024/10/capability_statement_bosscap.pdf,PDF,Trusted,21/04/2025
BossCap,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.pangaeals.com/wp-content/uploads/2024/06/Pangaea-ESG-report-2023.pdf,PDF,Third-party,21/04/2025
BossCap,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://annualreport2023.hoeghautoliners.com/wp-content/uploads/2024/04/HoeghAutoliners_Annual_Report_2023_compressed.pdf,PDF,Third-party,21/04/2025
BossCap,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.methanex.com/wp-content/uploads/2023-sustainability-report.pdf,PDF,Third-party,21/04/2025
BossCap,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.msc.com/-/media/files/sustainability/reports/2023-msc-sustainability-report.pdf,PDF,Third-party,21/04/2025
BossCap,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://sagawelco.com/assets/documents/Saga-Welco-ESG-Report-2023.pdf,PDF,Third-party,21/04/2025
BossCap,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.methanex.com/wp-content/uploads/2024-sustainability-report.pdf,PDF,Third-party,21/04/2025
BossCap,Division C,Manufacturing,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.caravel-group.com/downloads/caravel-responsibility-report-2023.pdf,PDF,Third-party,21/04/2025
