Organization,Division,Industry,Country,SDG_Goals,Year Range Start,URL,File Type,Flag,Last Scraped
Australian Healthcare and Hospitals Association (AHHA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://ahha.asn.au/wp-content/uploads/2024/11/The-Health-Advocate-November-2024.pdf,PDF,Trusted,16/04/2025
Australian Healthcare and Hospitals Association (AHHA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.pc.gov.au/__data/assets/pdf_file/0008/337976/sub027-productivity-attachment.pdf,PDF,Third-party,16/04/2025
Australian Healthcare and Hospitals Association (AHHA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.safetyandquality.gov.au/sites/default/files/2025-03/on_the_radar_issue_691.pdf,PDF,Third-party,16/04/2025
Australian Healthcare and Hospitals Association (AHHA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://arthritisaustralia.com.au/wordpress/wp-content/uploads/2017/09/AA_RheumatologyNursesReport_screen-1.pdf,PDF,Third-party,16/04/2025
Australian Healthcare and Hospitals Association (AHHA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.aihw.gov.au/getmedia/ac10875a-dab5-4552-942b-f9e120c7fac3/ah24-topic-summaries.pdf,PDF,Third-party,16/04/2025
Australian Healthcare and Hospitals Association (AHHA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.mq.edu.au/__data/assets/pdf_file/0004/1247764/deeble-issues-brief-no-49.pdf,PDF,Third-party,16/04/2025
Australian Healthcare and Hospitals Association (AHHA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.health.gov.au/sites/default/files/2023-12/nhra-mid-term-review-final-report-october-2023.pdf,PDF,Third-party,16/04/2025
Australian Healthcare and Hospitals Association (AHHA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.iqvia.com/-/media/iqvia/pdfs/australia-and-new-zealand/white-papers/transitioning-to-value-based-healthcare-a-closer-look-at-australias-progress.pdf,PDF,Third-party,16/04/2025
Australian Healthcare and Hospitals Association (AHHA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.nswtag.org.au/wp-content/uploads/2024/10/Cumulative-Listing-TAG-Mail-Jul-Dec-24.pdf,PDF,Third-party,16/04/2025
Australian Healthcare and Hospitals Association (AHHA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.nswtag.org.au/wp-content/uploads/2024/07/Cumulative-Listing-TAG-Mail-Jul-Dec-24-1.pdf,PDF,Third-party,16/04/2025
Australian Healthcare and Hospitals Association (AHHA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://adc.org.au/files/accreditation/competencies/ADC_Professional_Competencies_of_the_Newly_Qualified_Practitioner.pdf,PDF,Third-party,16/04/2025
Australian Healthcare and Hospitals Association (AHHA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://eprints.qut.edu.au/254562/1/Wellbeing_and_turnover_intention_among_perioperative_nurses.pdf,PDF,Third-party,16/04/2025
Australian Healthcare and Hospitals Association (AHHA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.health.qld.gov.au/__data/assets/pdf_file/0026/1190267/Framework.pdf,PDF,Third-party,16/04/2025
Healthscope,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://healthscope.com.au/application/files/4917/0961/4481/HSC_Reconciliation_Action_Plan_2024_050224-compressed.pdf#page=7.07,PDF,Trusted,16/04/2025
Healthscope,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.health.nsw.gov.au/netzero/Documents/draft-roadmap.pdf,PDF,Third-party,16/04/2025
Healthscope,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.health.tas.gov.au/sites/default/files/2024-07/tasmanian_health_service_-_service_plan_2024-25_0.pdf,PDF,Third-party,16/04/2025
Healthscope,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.nslhd.health.nsw.gov.au/AboutUs/Documents/planetary/NSLHD%20Planetary%20Health%20Framework%202024-2027.pdf,PDF,Third-party,16/04/2025
Healthscope,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.health.gov.au/sites/default/files/2023-10/national-mental-health-workforce-strategy-2022-2032.pdf,PDF,Third-party,16/04/2025
Healthscope,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.icn.ch/sites/default/files/2024-03/ICN_MentalHealthNursingGuidelines-2024_FINAL_EN_0.pdf,PDF,Third-party,16/04/2025
Healthscope,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.ranzcp.org/getmedia/840e275b-4c96-4cef-9501-9bdd62c56ce7/ranzcp-tasmanian-branch-2024-25-pre-budget-submission.pdf,PDF,Third-party,16/04/2025
Healthscope,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.act.gov.au/__data/assets/pdf_file/0007/2568112/2024-25-ACT-Local-Hospital-Network-Service-Level-Agreement.pdf,PDF,Third-party,16/04/2025
Healthscope,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.cdrnet.org/vault/2459/web/Scope%20Standards%20of%20Practice%202024%20RDN_FINAL.pdf,PDF,Third-party,16/04/2025
Healthscope,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://cleanaway2stor.blob.core.windows.net/cleanaway2-blob-container/2024/09/9761_Cleanaway_AR24_interactive_v4b_SPREADS-1.pdf,PDF,Third-party,16/04/2025
Healthscope,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.digitalhealth.gov.au/sites/default/files/documents/australian-digital-health-agency-annual-report-2023-24.pdf,PDF,Third-party,16/04/2025
Healthscope,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.homeaffairs.gov.au/foi/files/2024/fa-240500026-document-released.PDF,PDF,Third-party,16/04/2025
Healthscope,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.sfihealth.com/wp-content/uploads/2024/07/SFI-Health-Sustainability-Report-2023.pdf,PDF,Third-party,16/04/2025
Healthscope,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://ahha.asn.au/wp-content/uploads/2024/11/The-Health-Advocate-November-2024.pdf,PDF,Third-party,16/04/2025
Healthscope,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.medibank.com.au/content/dam/retail/about-assets/pdfs/investor-centre/annual-reports/Medibank_Annual_Report_2024.pdf,PDF,Third-party,16/04/2025
Private Healthcare Australia (PHA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.health.wa.gov.au/~/media/Files/Corporate/general-documents/Public-Health-Act/Handbook/PHA-Handbook-for-LG.pdf,PDF,Third-party,16/04/2025
Private Healthcare Australia (PHA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://privatehealthcareaustralia.org.au/wp-content/uploads/PHA-Annual-Hospital-High-Claims-Report-2024.pdf,PDF,Trusted,16/04/2025
Private Healthcare Australia (PHA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://consultation.health.wa.gov.au/office-of-the-chief-health-officer/draft-state-public-health-plan-2025-2030/supporting_documents/Draft%20State%20Public%20Health%20Plan%2020252030.pdf,PDF,Third-party,16/04/2025
Private Healthcare Australia (PHA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.medibank.com.au/content/dam/retail/about-assets/pdfs/corporate-governance/Medibank_Modern_Slavery_2024.pdf,PDF,Third-party,16/04/2025
Private Healthcare Australia (PHA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.health.gov.au/sites/default/files/2023-12/nhra-mid-term-review-final-report-october-2023.pdf,PDF,Third-party,16/04/2025
Private Healthcare Australia (PHA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://wildlifehealthaustralia.com.au/Portals/0/AboutUs/2023-24_Annual_Report.pdf,PDF,Third-party,16/04/2025
Private Healthcare Australia (PHA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.boeing.com/content/dam/boeing/boeingdotcom/sustainability/pdf/2024-boeing-sustainability-socialImpact-report.pdf,PDF,Third-party,16/04/2025
Private Healthcare Australia (PHA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.kimberly-clark.com/-/media/kimberly/pdf/key-download-pdf/kmb-2023-sustainability-report-060524.pdf,PDF,Third-party,16/04/2025
Private Healthcare Australia (PHA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.privatehealthcareaustralia.org.au/wp-content/uploads/PHA-Pre-Budget-Submission-2023-24-Final.pdf,PDF,Third-party,16/04/2025
Private Healthcare Australia (PHA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.msd.com/wp-content/uploads/sites/9/2024/08/MSD_ImpactReport_2023-2024.pdf,PDF,Third-party,16/04/2025
Private Healthcare Australia (PHA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.pc.gov.au/research/completed/digital-healthcare/digital-healthcare.pdf,PDF,Third-party,16/04/2025
Australian Health Practitioner Regulation Agency (AHPRA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.ahpra.gov.au/documents/default.aspx?record=WD24/34233&dbid=AP&chksum=xoPTWRKlV3mpl0kF4EtGBw%3d%3d,PDF,Trusted,16/04/2025
Australian Health Practitioner Regulation Agency (AHPRA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.nswnma.asn.au/wp-content/uploads/2023/08/Australian-Health-Practitioner-Regulation-Agency-Enterprise-Agreement-2022-2025.pdf,PDF,Third-party,16/04/2025
Australian Health Practitioner Regulation Agency (AHPRA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.health.gov.au/sites/default/files/2024-09/consultation-paper-1-review-of-complexity-in-the-national-registration-and-accreditation-scheme_0.pdf,PDF,Third-party,16/04/2025
Australian Health Practitioner Regulation Agency (AHPRA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.sahealth.sa.gov.au/wps/wcm/connect/73a3fd16-46c4-4ad4-bd82-7a03a924c1bc/VAD+Review+Board+Annual+Report+2023-2024+-+FINAL.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-73a3fd16-46c4-4ad4-bd82-7a03a924c1bc-pdMyZ1p,PDF,Third-party,16/04/2025
Australian Health Practitioner Regulation Agency (AHPRA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.health.gov.au/sites/default/files/2023-12/nhra-mid-term-review-final-report-october-2023.pdf,PDF,Third-party,16/04/2025
Australian Health Practitioner Regulation Agency (AHPRA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://iris.who.int/bitstream/handle/10665/378775/9789240095014-eng.pdf?sequence=1,PDF,Third-party,16/04/2025
Australian Health Practitioner Regulation Agency (AHPRA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.anmf.org.au/media/uubfl0z4/anmf_annual_report_2023-24.pdf,PDF,Third-party,16/04/2025
Australian Health Practitioner Regulation Agency (AHPRA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://pacfa.org.au/common/Uploaded%20files/PCFA/PACFA_Accreditation-Standards-Counselling-final-web-.pdf,PDF,Third-party,16/04/2025
Australian Health Practitioner Regulation Agency (AHPRA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.deafnessforum.org.au/wp-content/uploads/2024/12/Audiology-Decision-RIS_Consultation-Paper-2.pdf,PDF,Third-party,16/04/2025
Australian Health Practitioner Regulation Agency (AHPRA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.jobsandskills.gov.au/sites/default/files/2024-10/vet_workforce_study_2024.pdf,PDF,Third-party,16/04/2025
Australian Health Practitioner Regulation Agency (AHPRA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://consultations.health.gov.au/health-workforce/nnws/user_uploads/draft-national-nursing-workforce-strategy.pdf,PDF,Third-party,16/04/2025
Australian Health Practitioner Regulation Agency (AHPRA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://adc.org.au/files/accreditation/competencies/ADC_Professional_Competencies_of_the_Newly_Qualified_Practitioner.pdf,PDF,Third-party,16/04/2025
National Disability Insurance Agency (NDIA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.ndis.gov.au/media/7390/download?attachment,PDF,Trusted,16/04/2025
National Disability Insurance Agency (NDIA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.finance.gov.au/sites/default/files/2024-11/Audit-Report-of-the-2023%E2%80%9324-annual-performance-statements-National-Disability-Insurance-Agency.pdf,PDF,Third-party,16/04/2025
National Disability Insurance Agency (NDIA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://grattan.edu.au/wp-content/uploads/2024/12/Strong-foundations-Grattan-Institute-Submission-to-DSS.pdf,PDF,Third-party,16/04/2025
National Disability Insurance Agency (NDIA),Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://disability.unimelb.edu.au/__data/assets/pdf_file/0007/4359400/Comments-on-the-NDIS-2020-21-Annual-Financial-Sustainability-Report-Revised-October-202235.pdf,PDF,Third-party,16/04/2025
St John Ambulance Australia,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://stjohn.org.au/assets/uploads/annual%20reports/AR2024%20Internal-NAT0049%20WEB.pdf,PDF,Trusted,16/04/2025
St John Ambulance Australia,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://news.stjohnwa.com.au/wp-content/uploads/2024/11/23-24-Annual-Report.pdf,PDF,Third-party,16/04/2025
St John Ambulance Australia,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://stjohn.org.au/assets/uploads/annual%20reports/AR2023%20online.pdf,PDF,Third-party,16/04/2025
St John Ambulance Australia,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.stjohnsa.com.au/sites/default/files/St%20John%20Ambulance%20SA%20Strategy%202025.pdf,PDF,Trusted,16/04/2025
St John Ambulance Australia,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.homeaffairs.gov.au/foi/files/2024/fa-240100298-document-released.PDF,PDF,Third-party,16/04/2025
St John Ambulance Australia,Division Q,Health Care And Social Assistance,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.peabodyenergy.com/Peabody/media/MediaLibrary/2024_Peabody_ESG_Report.pdf,PDF,Third-party,16/04/2025
