Organization,Division,Industry,Country,SDG_Goals,Year Range Start,URL,File Type,Flag,Last Scraped
Veolia Australia and New Zealand (veolia),Division B,Mining,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://impaxam.com/assets/pdfs/reports/impax-impact-report-2024.pdf?pwm=4047,PDF,Third-party,21/04/2025
Veolia Australia and New Zealand (veolia),Division B,Mining,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.cdpq.com/sites/default/files/medias/pdf/en/ra/2023_cdpq_annual_report.pdf,PDF,Third-party,21/04/2025
Veolia Australia and New Zealand (veolia),Division B,Mining,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://cleanaway2stor.blob.core.windows.net/cleanaway2-blob-container/2024/09/2024-Annual-Report.pdf,PDF,Third-party,21/04/2025
Veolia Australia and New Zealand (veolia),Division B,Mining,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.anz.veolia.com/sites/g/files/dvc2011/files/document/2024/01/Clyde%20AEMR%202022-2023.pdf,PDF,Trusted,21/04/2025
Veolia Australia and New Zealand (veolia),Division B,Mining,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.transdev.com/wp-content/uploads/2024/05/2023-transdev-financial-report-2023.pdf,PDF,Third-party,21/04/2025
Veolia Australia and New Zealand (veolia),Division B,Mining,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.akzonobel.com/content/dam/akzonobel-corporate/global/en/investor-relations-images/result-center/archive-annual-reports/2029-2020/akzonobel-annual-report-2023.pdf,PDF,Third-party,21/04/2025
Veolia Australia and New Zealand (veolia),Division B,Mining,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.vitalhealthcareproperty.co.nz/app/uploads/2024/08/FY24-Annual-Report.pdf,PDF,Third-party,21/04/2025
Sustainable Minerals Institute,Division B,Mining,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.fcx.com/sites/fcx/files/documents/sustainability/2023-annual-report-on-sustainability.pdf,PDF,Third-party,21/04/2025
Sustainable Minerals Institute,Division B,Mining,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://sustainability.aboutamazon.com/2023-sustainability-report.pdf,PDF,Third-party,21/04/2025
Sustainable Minerals Institute,Division B,Mining,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.apple.com/environment/pdf/Apple_Environmental_Progress_Report_2024.pdf,PDF,Third-party,21/04/2025
Sustainable Minerals Institute,Division B,Mining,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.morganstanley.com/content/dam/msdotcom/en/assets/pdfs/Morgan_Stanley_2023_ESG_Report.pdf,PDF,Third-party,21/04/2025
Sustainable Minerals Institute,Division B,Mining,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://about.bankofamerica.com/content/dam/about/report-center/esg/2024/Sustainability_at_Bank_of_America_2024_Report.pdf,PDF,Third-party,21/04/2025
Sustainable Minerals Institute,Division B,Mining,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.nestle.com/sites/default/files/2024-02/creating-shared-value-sustainability-report-2023-en.pdf,PDF,Third-party,21/04/2025
Sustainable Minerals Institute,Division B,Mining,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://corporate.ford.com/content/dam/corporate/us/en-us/documents/reports/2023-integrated-sustainability-and-financial-report.pdf,PDF,Third-party,21/04/2025
Sustainable Minerals Institute,Division B,Mining,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.enel.com/content/dam/enel-com/documenti/investitori/sostenibilita/2023/sustainability-report_2023.pdf,PDF,Third-party,21/04/2025
Sustainable Minerals Institute,Division B,Mining,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.teck.com/media/2023-Sustainability-Report.pdf,PDF,Third-party,21/04/2025
Sustainable Minerals Institute,Division B,Mining,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.glencore.com/.rest/api/v1/documents/static/be5b0554-2c1d-415d-8072-be6a30d91d79/GLEN-2023-Sustainability-Report.pdf,PDF,Third-party,21/04/2025
Bravus Mining & Resources (adanienterprises),Division B,Mining,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.adanienterprises.com/-/media/Project/Enterprises/Investors/Investor-Downloads/Annual-Report/AEL-FY24.pdf,PDF,Trusted,21/04/2025
Bravus Mining & Resources (adanienterprises),Division B,Mining,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.adanienterprises.com/-/media/Project/Enterprises/Investors/Investor-Downloads/Annual-Report/AEL-04-07-22_F.pdf,PDF,Trusted,21/04/2025
Bravus Mining & Resources (adanienterprises),Division B,Mining,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://www.resources.qld.gov.au/__data/assets/pdf_file/0007/1546027/18-530.pdf,PDF,Third-party,21/04/2025
Bravus Mining & Resources (adanienterprises),Division B,Mining,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://eisdocs.dsdip.qld.gov.au/Carmichael%20Coal%20Mine%20and%20Rail/EIS/Appendices/J-MNES.pdf,PDF,Third-party,21/04/2025
Bravus Mining & Resources (adanienterprises),Division B,Mining,AU,"Goal 5. Achieve gender equality and empower all women and girls, Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all, Goal 12. Ensure sustainable consumption and production patterns, Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development",2023,https://ieefa.org/wp-content/uploads/2019/08/Adani-Carmichael-Contractor-Risks_August-2019___.pdf,PDF,Third-party,21/04/2025
